nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
铁路的卫士,"
                    急呼！…案情不能公开！一名工人请求中央派专案组，立案调查，…高科技…涉黑涉恐谋杀案！…连环案中案！之前还有一起放射性暗杀案，曾危及工人李淑芬生命…李淑芬居住的秦皇岛市铁路小区，近期已划旧楼拆迁范围，如果不及时立案，居民区拆迁，无法进行案情现场调查，敬请社会各界人士引起关注！帮助转 ​  展开全文c ","
2019年12月25日22:59
",iPad mini,0,0,0,0
铁路的卫士,"
                    急呼！…案情不能公开！一名工人请求中央派专案组，立案调查，…高科技…涉黑涉恐谋杀案！…连环案中案！之前还有一起放射性暗杀案，曾危及工人李淑芬生命…李淑芬居住的秦皇岛市铁路小区，近期已划旧楼拆迁范围，如果不及时立案，居民区拆迁，无法进行案情现场调查，敬请社会各界人士引起关注！帮助转 ​  展开全文c ","
2019年12月25日22:59
",iPad mini,0,0,0,0
铁路的卫士,"
                    急呼！…案情不能公开！一名工人请求中央派专案组，立案调查，…高科技…涉黑涉恐谋杀案！…连环案中案！之前还有一起放射性暗杀案，曾危及工人李淑芬生命…李淑芬居住的秦皇岛市铁路小区，近期已划旧楼拆迁范围，如果不及时立案，居民区拆迁，无法进行案情现场调查，敬请社会各界人士引起关注！帮助转 ​  展开全文c ","
2019年12月25日22:59
",iPad mini,0,0,0,0
Elainejun2011,"
                    【微博账号安全随机检测】如您发现您的账号有我们检测信息请尽快修改密码！！！rngsq我想，如果要了解当地有无疫情发生，药剂师恐怕是最佳人选。但是我和村里的头头、教师以及凡能给我提供任何信息的人都谈了话，尽管人们一般都乐于帮助，但我还是没能了解到这里曾发生过什么事情的真实情况。我必须通 ​  展开全文c ","
2019年12月25日22:35
",Android客户端,0,0,0,0
泰州同城会,"
#泰州身边事# 【扩散】兴化教育局就近期流感问题发布紧急通知！应对近期爆发流感的问题兴化教育局发出紧急通知，全文如下：近日，国家流感中心发布最新数据，截至2019年12月8日，我国内地南北方省份流感活动水平继续呈升高趋势，暴发疫情数明显增多，我国大部分省份已经进入今年的冬季流行季。 ​  展开全文c ","
2019年12月25日22:12
",iPhone 7,0,0,0,1
泰州同城会,"
#泰州身边事# 【扩散】兴化教育局就近期流感问题发布紧急通知！应对近期爆发流感的问题兴化教育局发出紧急通知，全文如下：近日，国家流感中心发布最新数据，截至2019年12月8日，我国内地南北方省份流感活动水平继续呈升高趋势，暴发疫情数明显增多，我国大部分省份已经进入今年的冬季流行季。 ​  展开全文c ","
2019年12月25日22:12
",iPhone 7,0,0,0,1
扬州市竹西中学,"
                    本周国旗下讲话学工处  扬州市竹西中学  国旗下讲话家长介绍：江为科，男，41岁，本科学历，公共卫生主管（中级）医师，国家二级公共营养师，从事疾病控制和公共卫生工作20余年，具有丰富的基层和现场工作经验，在省级以上期刊发表数篇学术论文。尊敬的刘校长，老师们、同学们：大家好！很荣幸 ​  展开全文c ","
2019年12月25日21:13
",iPhone客户端,0,0,0,0
扬州市竹西中学,"
                    本周国旗下讲话学工处  扬州市竹西中学  国旗下讲话家长介绍：江为科，男，41岁，本科学历，公共卫生主管（中级）医师，国家二级公共营养师，从事疾病控制和公共卫生工作20余年，具有丰富的基层和现场工作经验，在省级以上期刊发表数篇学术论文。尊敬的刘校长，老师们、同学们：大家好！很荣幸 ​  展开全文c ","
2019年12月25日21:13
",iPhone客户端,0,0,0,0
扬州市竹西中学,"
                    本周国旗下讲话学工处  扬州市竹西中学  国旗下讲话家长介绍：江为科，男，41岁，本科学历，公共卫生主管（中级）医师，国家二级公共营养师，从事疾病控制和公共卫生工作20余年，具有丰富的基层和现场工作经验，在省级以上期刊发表数篇学术论文。尊敬的刘校长，老师们、同学们：大家好！很荣幸 ​  展开全文c ","
2019年12月25日21:13
",iPhone客户端,0,0,0,0
扬州市竹西中学,"
                    本周国旗下讲话学工处  扬州市竹西中学  国旗下讲话家长介绍：江为科，男，41岁，本科学历，公共卫生主管（中级）医师，国家二级公共营养师，从事疾病控制和公共卫生工作20余年，具有丰富的基层和现场工作经验，在省级以上期刊发表数篇学术论文。尊敬的刘校长，老师们、同学们：大家好！很荣幸 ​  展开全文c ","
2019年12月25日21:13
",iPhone客户端,0,0,0,0
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
滨海发布,"
                    【健康讲堂——秋冬流感季，这些请注意！】#健康讲堂# 普通感冒是常由于受凉或鼻病毒、冠状病毒、细菌等病原引起的呼吸道疾病，传染性不强，症状较轻，呈自限性。流感是由流感病毒（甲型和乙型流感病毒）感染引起的急性呼吸道传染病，主要通过其近距离呼吸道飞沫传播，也可以通过口腔、鼻腔、眼睛等黏 ​  展开全文c ","
2019年12月25日19:51
",微博 weibo.com,0,2,2,4
