nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
沉沉的尘尘,"
                    南方今冬天气偏暖了，有点担心明年会不会容易有虫害或者疫情 ​                ","
01月10日22:57
",HUAWEI P20,0,1,0,0
幸福的可可,"
                    回复@-隔壁邻居老王-:卫健委在31号，3号，5号共发了三次疫情公告。这三次公告中都有患病人数，重疾人数及医学检查人数。患病人数分别为27人，44人，59人。短短时间增长率挺大。从5号至今都没有再公布通告。也不知道患者人数如今变到多少。这些变动数据对于判断疫情的走向趋势非常重要。疫情发展趋势有关国民的健康生命。                ",01月08日09:12,HUAWEI Mate 9 Pro,0,32,34,172
用户5872945102,"
                    就武汉不明原因的病毒性肺炎疫情病原学鉴定进展问题，专家组认为，本次不明原因的病毒性肺炎病例的病原体初步判定为新型冠状病毒。 O网页链接 ​                ","
01月10日22:53
",科普中国,0,0,0,0
8视界新闻新加坡,"
                    【视频】春运高峰来临，在武汉不明原因肺炎的隐忧中，各运输部门也密切关注，并加强同中国卫生部的联系，严防疫情传播。O网页链接 ​                ","
01月10日22:49
",专业版微博,0,0,0,0
铁路的卫士,"
                    正义啊！为了你，我把一生奉献！危急时刻挺身而出！工人李淑芬流血又流泪！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪 ​  展开全文c ","
01月10日22:47
",iPad mini,0,0,0,0
铁路的卫士,"
                    正义啊！为了你，我把一生奉献！危急时刻挺身而出！工人李淑芬流血又流泪！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪 ​  展开全文c ","
01月10日22:47
",iPad mini,0,0,0,0
铁路的卫士,"
                    正义啊！为了你，我把一生奉献！危急时刻挺身而出！工人李淑芬流血又流泪！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪 ​  展开全文c ","
01月10日22:47
",iPad mini,0,0,0,0
铁路的卫士,"
                    正义啊！为了你，我把一生奉献！危急时刻挺身而出！工人李淑芬流血又流泪！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪 ​  展开全文c ","
01月10日22:47
",iPad mini,0,0,0,0
铁路的卫士,"
                    正义啊！为了你，我把一生奉献！危急时刻挺身而出！工人李淑芬流血又流泪！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪 ​  展开全文c ","
01月10日22:47
",iPad mini,0,0,0,0
铁路的卫士,"
                    正义啊！为了你，我把一生奉献！危急时刻挺身而出！工人李淑芬流血又流泪！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪 ​  展开全文c ","
01月10日22:45
",iPad mini,0,0,0,0
江南警哥,"
                    他们才是最该追的星！这些科学家的故事，一定要讲给孩子听。今天国家科学技术奖励大会，黄旭华和曾庆存获得了国家最高科技奖，这个奖从1999年设立到现在共有33位科学家获得，有位专家一直让我印象深刻。侯云德，一位医学病毒学专家。如果非典再来一次，你害怕么？ 2003年那场疫情过去17年了， ​  展开全文c ","
01月10日22:36
",微博 weibo.com,0,353,59,598
用户2680960413,"
                    ‬[抱拳]⁡⁡今᠋឵͏឴឵年“迟年”⁢‭不收͏឴ ⁠͏肉，收礼⁡只 ‬ 收土牛肉[抱拳]‎        中国​ ⁠是礼仪之 邦，中国͏‬ ‬‍឵ 人讲究឴礼尚往来。‪͏​‪在传统春节我们有一个‍⁡‍͏឵​‭重᠋឵᠋‭‎⁠要的风俗，就⁡⁠⁢͏是做晚辈的，做下属的， ឵受人恩惠 ‍‭⁡‪᠋的人 ​  展开全文c ","
01月10日22:20
",小米Note 3 拍人更美,0,2,1,1
铁路的卫士,"
                    正义啊！为了你，我把一生奉献！危急时刻挺身而出！工人李淑芬流血又流泪！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪 ​  展开全文c ","
01月10日22:15
",iPad mini,0,0,0,0
铁路的卫士,"
                    正义啊！为了你，我把一生奉献！危急时刻挺身而出！工人李淑芬流血又流泪！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪 ​  展开全文c ","
01月10日22:15
",iPad mini,0,0,0,0
铁路的卫士,"
                    正义啊！为了你，我把一生奉献！危急时刻挺身而出！工人李淑芬流血又流泪！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪 ​  展开全文c ","
01月10日22:14
",iPad mini,0,0,0,0
铁路的卫士,"
                    正义啊！为了你，我把一生奉献！危急时刻挺身而出！工人李淑芬流血又流泪！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪 ​  展开全文c ","
01月10日22:14
",iPad mini,0,0,0,0
铁路的卫士,"
                    正义啊！为了你，我把一生奉献！危急时刻挺身而出！工人李淑芬流血又流泪！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪 ​  展开全文c ","
01月10日22:14
",iPad mini,0,0,0,0
铁路的卫士,"
                    正义啊！为了你，我把一生奉献！危急时刻挺身而出！工人李淑芬流血又流泪！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪 ​  展开全文c ","
01月10日22:14
",iPad mini,0,0,0,0
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
用户5843301183,"
                    专家称系新型冠状病毒 武汉不明原因的病毒性肺炎疫情病原学鉴定取得初步进展 O网页链接 ​                ","
01月10日22:08
",iPhone客户端,0,0,0,0
冬至未至ly,"
                    专家称系新型冠状病毒 武汉不明原因的病毒性肺炎疫情病原学鉴定取得初步进展 O网页链接 ​                ","
01月10日22:08
",iPhone客户端,0,0,0,0
甜蜜蜜_99999,"
                    武汉不明原因的病毒性肺炎疫情病原体初步判定为新型冠状病毒 O网页链接 ​                ","
01月10日21:58
",分享按钮,0,0,0,1
深圳新闻网,"
                    【深圳口岸检出今年首例输入性寨卡病例】近日，深圳海关在宝安机场口岸入境旅客中检出1例寨卡病毒病例，这是全国口岸今年首次检出输入性寨卡病例。当日凌晨1时，深圳海关关员在深圳宝安机场口岸入境大厅医学巡查时，发现1名自柬埔寨入境的中国籍旅客面色潮红，体温偏高。关员对其进行流行病学调查、 ​  展开全文c ","
01月10日21:54
",微博 weibo.com,0,1,2,6
吾春池嫣韵,"
                    我正在看#3分钟了解引发武汉肺炎疫情的冠状病毒到底是啥？# 内蒙古发生牛O型口蹄疫疫情 扑杀100头牛 动画科普这是啥病 @腾讯视频 L内蒙古发生牛O型口蹄疫疫情 扑杀100头牛 动画科普这是啥病 ​                ","
01月10日21:50
",腾讯视频,0,0,0,1
吾春池嫣韵,"
                    我正在看#3分钟了解引发武汉肺炎疫情的冠状病毒到底是啥？# 3分钟了解引发武汉肺炎疫情的冠状病毒到底是啥？ @腾讯视频 L3分钟了解引发武汉肺炎疫情的冠状病毒到底是啥？ ​                ","
01月10日21:49
",腾讯视频,0,0,0,0
小豆七丁日记,"
                    D1276#今天说了啥# 同院同车同班的xx发烧两天确诊甲流了，被防疫站列为疫情在家隔离，奶奶眼瞅着小妞有点无精打采就开始嘀咕，妞忽然跟奶奶说“今天我都哭了，我的眼泪都流到身上了，因为我难受，我想家了~”体温从36°8到了37°6，才八点小妞就已经蔫头搭脑要睡了，爷爷赶紧抱妞去床上，爸比顺 ​  展开全文c ","
01月10日21:47
",iPhone,0,0,0,0
刘小蛇newman,"
                    那些朦胧的情愫。慌乱的犹如疫情成灾、爱情：我……年华荏苒过后；同意吗！ 2莱芜·红石公园 ​                ","
01月10日21:47
",iPhone客户端,0,0,0,0
地球男-_-13号Yeah,"
                    那么多动物尸体，会不会发生些什么疫情？ ",01月10日20:53,中华有为Android,0,103,231,1609
_朴氏伯贤_,"
                    【微博账号安全随机检测】如您发现您的账号有我们检测信息请尽快修改密码！！！rngsq乔尔继续说，遇到村庄便停下来询问有没有人病了。虽然他们沿途没有发现新的病例，但是村民们却显然知道疫情的危险。人们纷纷跑来，挤在他们车周围，被这种疾病吓呆了。许多村庄自己起了隔离检疫。 ​                ","
01月10日21:41
",Android客户端,0,0,0,0
1mFoxxx,"
                    🎉2020愿望🥳 持续更新1.每天都能拉💩🧻2. 想去迪士尼！亲手带一只Stellalou回家🐰3.不管考啥都能上岸🏊‍♀️4. 武汉加油💪疫情早日消失5.拥有舞剑仙和龙琴🎁（已经抽到舞剑仙啦！）6.瘦回以前并且保持身材👙7.每天都好好戴隐适美我太不听话了8. ​                ","
01月10日21:30
",iPhone 11,0,0,0,7
泸州发布,"
#速读泸州# 【去年12月，泸州CPI同比上涨4.5%！猪肉价格大幅飙升】国家统计局泸州调查队发布数据：2019年12月，泸州CPI同比上涨4.5%，涨幅与全国（4.5%）持平，低于全省（5.4%），在全省21个市州城市CPI从高到低排位中，位列第十九位。受生猪疫情影响，生猪存栏减少，猪肉市场供应减少，导致猪肉价格持 ​  展开全文c ","
01月10日21:30
",微博 weibo.com,0,0,0,0
泗县教体局,"
#草沟中心校#【草沟镇中心学校开展管制刀具排查活动】为进一步加强维护校园安全稳定，保护学生生命财产安全，营造学生健康成长的良好学习环境，1月10日，草沟镇中心学校在全校范围内开展了“禁止管制刀具进校园”的集中宣传与排查活动。在此过程中，各班教师，对各班学生采取全面摸底排查的方式，进 ​  展开全文c ","
01月10日21:29
",360安全浏览器,0,0,0,0
卡替生物,"
#卡替科普# 预防流感戴口罩很重要，重视细节，拒绝病毒最近武汉爆发的病发性肺炎，让大家着实恐慌了一把。幸好，卫健委及当地相关政府处理得当，及时公布了疫情，这才让大家安定下来。O预防流感戴口罩很重要，重视细节，拒绝病毒 ​                ","
01月10日21:26
",微博 weibo.com,0,0,0,1
TXXSYT,"
                    此次疫情的新型冠状病毒，不同于已发现的人类冠状病毒，该病毒的来源目前不清楚，希望不要无据猜测，冠状病毒在一些哺乳动物及鸟类等体内并不罕见，自然存在加上人工制造的几千种RNA病毒，可能导致其变异，当然也不排除人为泄漏，深入了解需要进一步科学研究。今后超级细菌病毒肯定会越来越多。                ",01月09日10:02,360安全浏览器,0,68,11,32
天下污鸭一般黑,"
                    【微博账号安全随机检测】如您发现您的账号有我们检测信息请尽快修改密码！！！rngsq竟始终没有送到。我们出发往北方进的越来越近，福梅特罗天天开会，情况越来越紧急。一大堆困难亟待克服。如何捕捉那些可能变为传播病毒的动物和小虫？对扬布库爆发的疫情究竟应该如何调查？现场实验室应采用何种工作 ​  展开全文c ","
01月10日21:00
",Android客户端,0,0,0,0
軍籯兲丅,"
                    【2020-01-10 20:15】【天邦股份：2019年预计扭亏 生猪业务盈利能力望进一步提高】天邦股份1月10日晚披露业绩预告，公司2019年年度预计净利润为盈利1.1亿元至1.6亿元，同比扭亏为盈，公司上年同期净利润为亏损5.72亿元。公司全年实现生猪销售243.94万头，同比上升12.43%，销售价格同比上涨约53%，公司 ​  展开全文c ","
01月10日20:51
",iPhone客户端,0,0,0,0
雪球,"
天邦股份 sz002124 ：预计全年实现净利润1.1亿元-1.6亿元，比去年同期上升119.23%-127.97%，去年同期亏损5.7亿元。 公司全年实现生猪销售243.94万头，同比上升12.43%；由于国内整体生猪产能下降，生猪供应偏紧，销售价格同比上涨约53%，公司生猪养殖业务收入及盈利同比大幅上升实现扭亏（去年亏损 ​  展开全文c ","
01月10日20:44
",微博 weibo.com,0,17,12,37
Zying___,"
                    【微博账号安全随机检测】如您发现您的账号有我们检测信息请尽快修改密码！！！rngsq但他病人送往马里迪，那就意味着瘟疫传播到了那个城市。具有讽刺意味的是，假如瘟疫没有传播到马里迪，恩扎拉的疫情就永远不会让外界知道。当病毒从地球的一端袭击了某一土著人群时，只有当这种病毒影响了更多的人— ​  展开全文c ","
01月10日20:42
",Android客户端,0,0,0,0
Zying___,"
                    【微博账号安全随机检测】如您发现您的账号有我们检测信息请尽快修改密码！！！rngsq但他病人送往马里迪，那就意味着瘟疫传播到了那个城市。具有讽刺意味的是，假如瘟疫没有传播到马里迪，恩扎拉的疫情就永远不会让外界知道。当病毒从地球的一端袭击了某一土著人群时，只有当这种病毒影响了更多的人— ​  展开全文c ","
01月10日20:42
",Android客户端,0,0,0,0
Zying___,"
                    【微博账号安全随机检测】如您发现您的账号有我们检测信息请尽快修改密码！！！rngsq但他病人送往马里迪，那就意味着瘟疫传播到了那个城市。具有讽刺意味的是，假如瘟疫没有传播到马里迪，恩扎拉的疫情就永远不会让外界知道。当病毒从地球的一端袭击了某一土著人群时，只有当这种病毒影响了更多的人— ​  展开全文c ","
01月10日20:42
",Android客户端,0,0,0,0
