nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
穿篮球鞋的女汉纸,"
                    相信政府能处理好此次疫情，大家要科学、正面了解相关预防措施。                ",01月05日20:39,微博 weibo.com,0,7128,7181,81756
叶叶叶小语,"
                    [机智]学习了次氯酸，了解了强氧化性漂白和杀菌消毒作用😳说到了武汉的肺炎事件，谈到了03年的SARS，小盆友说，他们是04后😱不知那场没有硝烟的战争，不知道街头在疯狂抢购板蓝根食盐，也不知道春运因此停止，教室里弥漫着白醋和消毒液的味道……时间过得真快，好快好快~愿武汉的疫情赶紧得到控制 ​  展开全文c ","
01月07日22:55
",iPhone客户端,0,0,0,0
关于知识分子的札记,"
                    对于美豆市场而言，似乎2020年首份月度供需报告将发布于中美第一阶段协议签署前，市场也在继续关注USDA对于美豆出口销售的调整方向;有机构对于是否能迅速解决大豆问题表示关注，因为非洲猪瘟疫情严重损害了中国蛋白饲料需求，但也可能会给其他商品带来一些意想不到的需求，从而整体有助于提振美国农产 ​  展开全文c ","
01月07日22:51
",微博 weibo.com,0,0,0,0
铁路的卫士,"
                    危急时刻挺身而出！工人李淑芬流血又流泪！！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪腐案，失职贪官和凶手，逍遥法 ​  展开全文c ","
01月07日22:51
",iPad mini,0,0,0,0
铁路的卫士,"
                    危急时刻挺身而出！工人李淑芬流血又流泪！！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪腐案，失职贪官和凶手，逍遥法 ​  展开全文c ","
01月07日22:50
",iPad mini,0,0,0,0
铁路的卫士,"
                    危急时刻挺身而出！工人李淑芬流血又流泪！！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪腐案，失职贪官和凶手，逍遥法 ​  展开全文c ","
01月07日22:50
",iPad mini,0,0,0,0
铁路的卫士,"
                    危急时刻挺身而出！工人李淑芬流血又流泪！！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪腐案，失职贪官和凶手，逍遥法 ​  展开全文c ","
01月07日22:49
",iPad mini,0,0,0,0
不吃回头草的小杨,"
                    闭上眼睛脑子都在做疫情分析我也 太爱 工作了 ​                ","
01月07日22:48
",iPhone客户端,0,0,0,0
奋起的学渣兔兔酱,"
                    人在武汉，希望疫情早日查明，不然我可能会被客户打出工厂[米奇比心] ​                ","
01月07日22:34
",iPhone客户端,0,0,0,1
真当没想到,"
                    多家港媒报道，香港市民抢购口罩，有些店家开始缺货。一个疑问，武汉不明肺炎的疫情，为什么千里之外的香港疑似病例最多？ ​                ","
01月07日22:32
",iPhone X,0,32,245,610
FalseCharges,"
人间世关于生命关于医患，这部纪录片道出了其中的真实，《人间世》让人感受生命的力量，医学的任务不是起死回生，更不是消灭疾病，医学的对象是人。 疫情期间，有许许多多默默无闻的医护人员，有很多令人感动的事情发生，也有痛心，有愤怒，欢迎把你了解的事情分享到这里来。守望相助，共渡 ​  展开全文c ","
01月07日22:26
",人间世超话,0,0,0,1
婴幼晋友,"
                    【官方数据发布：流感大规模爆发，孩子有这些症状千万要小心！】注意！流感暴发疫情数明显增多，我国大部分省份已经进入今年的冬季流行季。... O网页链接 ​                ","
01月07日22:18
",谷子孕婴网客户端,0,0,0,0
鸡动不已-Tmac,"
                    相信政府能处理好此次疫情，大家要科学、正面了解相关预防措施。                ",01月05日20:39,微博 weibo.com,0,7128,7181,81756
铁路的卫士,"
                    危急时刻挺身而出！工人李淑芬流血又流泪！！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪腐案，失职贪官和凶手，逍遥法 ​  展开全文c ","
01月07日22:18
",iPad mini,0,0,0,0
铁路的卫士,"
                    危急时刻挺身而出！工人李淑芬流血又流泪！！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪腐案，失职贪官和凶手，逍遥法 ​  展开全文c ","
01月07日22:17
",iPad mini,0,0,0,0
铁路的卫士,"
                    危急时刻挺身而出！工人李淑芬流血又流泪！！父亲壮烈牺牲！！家人受伤害！遭威胁！！为国家利益，为党和人民利益！付出了巨大代价！发微博上万条，为何这样冷漠！？失职贪官（凶手）犯罪集团，…高科技搞连环谋杀案！……北京铁路局；秦皇岛车务段；秦皇岛站；有多人涉贪腐案，失职贪官和凶手，逍遥法 ​  展开全文c ","
01月07日22:16
",iPad mini,0,0,0,0
某只月亮995,"
早上要6.55起床，记得吃点小饼干，喝一杯泡腾片，冲好咖啡带走工作学习要7.55到位，稳稳的，慢慢来，静心凝神午饭要11点半左右吃，要加汤补充水分，下午好好工作，保持清醒6点左右开始放松，跑步洗澡，美容护肤，！不再做高强度学习工作记得睡前喝点薏米水，补气养 ​  展开全文c ","
01月07日22:15
",荣耀8X,0,0,0,8
某只月亮995,"
早上要6.55起床，记得吃点小饼干，喝一杯泡腾片，冲好咖啡带走工作学习要7.55到位，稳稳的，慢慢来，静心凝神午饭要11点半左右吃，要加汤补充水分，下午好好工作，保持清醒6点左右开始放松，跑步洗澡，美容护肤，！不再做高强度学习工作记得睡前喝点薏米水，补气养 ​  展开全文c ","
01月07日22:15
",荣耀8X,0,0,0,8
某只月亮995,"
早上要6.55起床，记得吃点小饼干，喝一杯泡腾片，冲好咖啡带走工作学习要7.55到位，稳稳的，慢慢来，静心凝神午饭要11点半左右吃，要加汤补充水分，下午好好工作，保持清醒6点左右开始放松，跑步洗澡，美容护肤，！不再做高强度学习工作记得睡前喝点薏米水，补气养 ​  展开全文c ","
01月07日22:15
",荣耀8X,0,0,0,8
