nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
太阳的眼泪6636301888,"
                    //@减肥女孩:等这次疫情过了，一定要好好出去玩                ",02月02日19:30,皮皮时光机,0,224,5,49
超级小小散粉,"
#万众一心打赢疫情防控阻击战# 💪 #朱一龙用武汉话为家乡加油# 和朱一龙一起为武汉加油@朱一龙 ",02月02日19:59,影视资讯 · 视频社区,0,21835,10066,63408
却沂,"
                    //@却沂:和@吴倩mine4ever 一起关注疫情 武汉加油//@完美世界影视:阳光暖心的棠雪@吴倩mine4ever 关注疫情，心系家乡，除以下物资外，还向武汉慈善总会捐赠善款50万元，以期用于疫情防控工作。让我们一起为#武汉加油#  ",02月02日10:07,吴倩超话,0,761,388,3272
保鲜膜w,"
                    真心希望疫情快些过去好多重要的事情都没办法开展 ​                ","
02月02日23:00
",iPhone客户端,0,0,0,1
趞點終點,"
#姚琛 袅袅天上音咽喉流脓##姚琛 魔法盒的小情妇#hello？你是在搜姚琛？ 那就带您了解姚琛及姚琛粉丝的十大罪状：1⃣姚琛抄袭成瘾 决赛rap词光抄袭其他艺人并光明正大称其为自己原创 丢人现眼 2⃣姚琛粉丝赛时卖惨吸血 赛后不但不磕头跪谢 还上演现实版“农夫与蛇” 屡次犯贱刷dy第一个hct  ​  展开全文c ","
02月02日23:00
",荣耀8X,0,0,0,0
Stella森深,"
                    加油！！！//@肖战数据站:肖战#坚信爱会赢#   我们同心协力，共战疫情！@X玖少年团肖战DAYTOY ",02月02日21:05,微博 weibo.com,0,13808,4073,42682
刘刘130,"
#武汉我想对你说# 期待打赢疫情防控阻击战特别节目#两地书#，和电影人朱一龙一起传递温暖力量，武汉加油！@朱一龙 #武汉人朱一龙为同胞加油# ",02月02日20:01,影视资讯 · 视频社区,0,11895,4162,22392
boy的3,"
                    1//@卑微追星boy :武汉加油!中国加油!//@一只无情的无聊 :♐ 战胜疫情，感谢有您!                ",02月02日16:23,微博视频,0,536535,96515,557354
MODE潮人馆,"
#20200202文案##20200202文案#世界很大 幸福很小 希望如期而至的不止春天 还有疫情过后平安的你 ​                ","
02月02日22:59
",iPhone客户端,0,0,0,2
爱喝奶茶的赵先森,"
                    20200202.愿疫情早日散去，愿能够回到自己想回到的地方🙏🙏🙏愿巴萨再拿一次欧冠  还有  我不愿再一个人了🙃🙃🙃 2榆林 ​                ","
02月02日22:59
",HUAWEI Mate 30,0,0,0,1
爱喝奶茶的赵先森,"
                    20200202.愿疫情早日散去，愿能够回到自己想回到的地方🙏🙏🙏愿巴萨再拿一次欧冠  还有  我不愿再一个人了🙃🙃🙃 2榆林 ​                ","
02月02日22:59
",HUAWEI Mate 30,0,0,0,1
爱喝奶茶的赵先森,"
                    20200202.愿疫情早日散去，愿能够回到自己想回到的地方🙏🙏🙏愿巴萨再拿一次欧冠  还有  我不愿再一个人了🙃🙃🙃 2榆林 ​                ","
02月02日22:59
",HUAWEI Mate 30,0,0,0,1
爱喝奶茶的赵先森,"
                    20200202.愿疫情早日散去，愿能够回到自己想回到的地方🙏🙏🙏愿巴萨再拿一次欧冠  还有  我不愿再一个人了🙃🙃🙃 2榆林 ​                ","
02月02日22:59
",HUAWEI Mate 30,0,0,0,1
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
羡衡云,"
                    武汉，你好吗？听不见，看不见你的我，忐忑，牵挂​。疫情隔离了我们，但你们始终是我们的牵挂，和@朱一龙 一起为武汉加油，待樱花盛开时，我们约好再相见❤                ",02月02日19:59,影视资讯 · 视频社区,0,21835,10066,63408
那个木有,"
                    💪为农民工兄弟转发！无论在家还是在外，如何对抗疫情？上#微医互联网总医院#农民工实时救助平台万余名医生，24小时在线免费问诊共同守护你们和家人的健康！O网页链接#万名医生发起义诊，空中支援疫区# ​                ","
02月02日22:59
",iPhone客户端,0,0,0,0
战战的坚果喵喵仙女,"
//@战羡兔紙:#坚信爱会赢# 戴口罩，勤洗手，不聚会，少出门，向一线的医务工作者致敬，为武汉人民加油！携手共抗疫情@X玖少年团肖战DAYTOY ",02月02日21:00,帅团的Android,0,1651978,16154,131002
最牛超载,"
                    //@佛系复利:市场是市场，明天疫情概念股，因为很多都是一字，还需要进一步筛选，才能选出哪些标的有实盘机会。                ",02月02日18:48,"
                        02月02日 22:59
                        ",0,0,0,0
苏小雅爱吃芒果,"
#20200202文案# 📅日期：20200202农历：正月初九🕰时间：22：58☁️天气：晴🏙城市：北京🗒愿望：希望疫情赶快结束，希望一切步入正轨，希望家人,闺蜜,朋友身体健康，平安喜乐。 ​                ","
02月02日22:59
",iPhone客户端,0,0,0,5
佳佳追星星,"
                    相信胜利不远了//@战羡兔紙:#坚信爱会赢# 戴口罩，勤洗手，不聚会，少出门，向一线的医务工作者致敬，为武汉人民加油！携手共抗疫情@X玖少年团肖战DAYTOY ",02月02日21:00,帅团的Android,0,1651978,16154,131002
是老舅家的丫头,"
                    世界很大 幸福很小希望如期而至的不止春天还有疫情过后平安的你们                                                  20200202 ​                ","
02月02日22:59
",魅蓝 E,0,0,0,3
爱信阳,"
#信阳生活# 【人民微评：不集聚，还要说多少次？】#山东发现聚集性疫情60起#触目惊心！特殊时期，不要集聚，言者谆谆，奈何听者藐藐。集聚出悲剧，坑了别人，害了自己，追悔莫及！防控疫情，既要控制，也要预防，关键在防。心中有敬畏，行动有分寸，防得严严实实，从决不集聚开始！ ​​​（人民日报） ​  展开全文c ","
02月02日22:59
",HUAWEI Mate 9,0,0,0,0
岚子7号,"
                    184//@一只善变的岚子:♒️世界因为你，在痛里有感动//@Purplegem数据站:邓紫棋 #邓紫棋 平凡天使#  在疫情防控的关键时刻，他们挺身而出，他们冲锋在前。致敬每一位奋战在一线的平凡天使!战胜疫情，感谢有您!                ",02月02日16:23,微博视频,0,536535,96515,557354
sqslovw,"
疫情快快过去吧 武汉加油                ",02月02日12:57,iPhone客户端,0,5218,206,1996
云龙兄,"
                    有此一说                ",02月02日22:55,iPhone 11 Pro(暗夜绿),0,58,60,272
Ms园园ZHANG,"
                    转发微博                ",02月02日20:29,微博视频,0,15,12,338
肖战的乖乖啦,"
                    //@赞比1号呦://@肖战数据站:肖战 歌声涌出真情共战疫情，与@X玖少年团肖战DAYTOY 为湖北加油！为中国加油！#众志成城抗疫情# ",02月02日21:00,帅团的Android,0,1651978,16154,131002
与那国岛,"
                    不平凡的一年，开启就如此的不凡，也许是我们太沉溺于物欲横流自由飞翔的日子，动物界给我们就又上了一课。SARS给我的记忆也只剩下一些，谁说不是呢，十七年之久，又能留下多少呢？起初分班上课，一半同学上午上课，一半同学下午上，疫情严重后，学校就放假了，由小组长收集每天同学的体温情况告知班 ​  展开全文c ","
02月02日22:59
",iPhone客户端,0,0,4,5
书剑飘香5916761552,"
                    我免费围观了 @孔庆东 的回答，问题价值 388.00 元，快来一起围观~ O微博问答 ​                ","
02月02日22:59
",微博 weibo.com,0,0,0,0
白人雅涵宝贝儿,"
                    //@这里有一枚仙子:听肖战的                ",02月01日15:56,iPhone客户端,0,7054,2940,22036
柏灵_ing,"
疫情在家～各大商家都把客户集中在微信上进行秒杀～我带团队做的这场活动就厉害了～完全就是引流、白给一样～我们就收一份运费（公司发回来的运费和我们发到您家的运费）贴钱请大家体验面膜～～也是我们为疫情期间新老朋友们做出的一点点贡献～～希望大家无论何时何地都能美美哒～疫情过去、我们 ​  展开全文c ","
02月02日22:59
",iPhone客户端,0,0,0,0
-一瓶可乐带我走,"
                    🕰日期：20200202🕚 时间:   22:58📅 农历：正月初九☀️ 天气：晴✨🏡 城市：内蒙古巴彦淖尔📝 愿望：希望疫情早点过去 希望家人平平安安❤️希望自己暴富暴美早日脱单 🥰希望2020真的是先苦后甜 💕（未来星辰大海 好好爱与被爱 心有所向 终有所得 ）🥳 2巴彦淖尔 ​                ","
02月02日22:59
",iPhone客户端,0,0,0,1
羡羡的大师姐呀_,"
                    //@满杯冰苏打_:加油💪#武汉加油# //@十月啊sy:歌声涌出真情共战疫情，与@X玖少年团肖战DAYTOY 为湖北加油！为中国加油！#众志成城抗疫情# ",02月02日21:00,帅团的Android,0,1651978,16154,131002
一直肥包,"
#武汉我想对你说# #武汉人朱一龙为同胞加油# 向所有奋战在疫情一线的人们致敬，你们辛苦了!和武汉籍演员朱一龙一起为武汉加油！@朱一龙 ",02月02日19:59,影视资讯 · 视频社区,0,21835,10066,63408
一直肥包,"
#武汉我想对你说# #武汉人朱一龙为同胞加油# 向所有奋战在疫情一线的人们致敬，你们辛苦了!和武汉籍演员朱一龙一起为武汉加油！@朱一龙 ",02月02日19:59,影视资讯 · 视频社区,0,21835,10066,63408
一直肥包,"
#武汉我想对你说# #武汉人朱一龙为同胞加油# 向所有奋战在疫情一线的人们致敬，你们辛苦了!和武汉籍演员朱一龙一起为武汉加油！@朱一龙 ",02月02日19:59,影视资讯 · 视频社区,0,21835,10066,63408
一直肥包,"
#武汉我想对你说# #武汉人朱一龙为同胞加油# 向所有奋战在疫情一线的人们致敬，你们辛苦了!和武汉籍演员朱一龙一起为武汉加油！@朱一龙 ",02月02日19:59,影视资讯 · 视频社区,0,21835,10066,63408
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
用户7346886842,"
#抗击疫情 希望同行# 赠人玫瑰，手有余香。我在“抗击疫情-希望工程特别行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！ @中国青少年发展基金会http://t.cn/A6Pxmou3 ​                ","
02月02日22:59
",微公益,0,0,0,2
赞哥家的小妹9,"
                    E//@肖先生的小妹 :#坚信爱会赢# 加油//@赞赞的解秋 :带好口罩少出门//@战羡兔紙 :#坚信爱会赢# 戴口罩，勤洗手，不聚会，少出门，向一线的医务工作者致敬，为武汉人民加油！携手共抗疫情@X玖少年团肖战DAYTOY ",02月02日21:00,帅团的Android,0,1651978,16154,131002
某只心悦肖战的亦祁,"
#坚信爱会赢# 武汉加油//@肖战数据站:肖战#坚信爱会赢#   我们同心协力，共战疫情！@X玖少年团肖战DAYTOY ",02月02日21:05,微博 weibo.com,0,13808,4073,42682
努力学习的姿姿,"
//@赞赞的解秋:带好口罩少出门//@战羡兔紙:#坚信爱会赢# 戴口罩，勤洗手，不聚会，少出门，向一线的医务工作者致敬，为武汉人民加油！携手共抗疫情@X玖少年团肖战DAYTOY ",02月02日21:00,帅团的Android,0,1651978,16154,131002
果仁村的阿欣,"
                    加油 ",02月02日21:00,帅团的Android,0,1651978,16154,131002
期池烛时,"
                    20200202愿早日战胜疫情，加油🇨🇳 ​                ","
02月02日22:59
",荣耀20 PRO,0,0,0,1
奔跑的罗克斯,"
                    赖以生存……真的太难了求求疫情快过去 ​                ","
02月02日22:59
",iPhone客户端,0,0,4,1
做坚果的小跟班,"
                    42//@Timewentby-DAYTOY:有爱就会赢！//@十月啊sy:歌声涌出真情共战疫情，与@X玖少年团肖战DAYTOY 为湖北加油！为中国加油！#众志成城抗疫情# ",02月02日21:00,帅团的Android,0,1651978,16154,131002
刘雪君一点都不了不起,"
                    二零二零年的一月，第一次没和爸爸妈妈妹妹爷爷奶奶一起过农历年，感觉还好没有想象中的伤心。第一次没有爸爸的叨叨，和老公一起完成了一顿年夜饭，还是非常开心的。年后的日子因为肺炎疫情加重，所以开始了在家吃吃喝喝睡睡玩玩的日子。一月底被迫于医生的嘱咐，开始减肥备孕的日子，希望可以坚持 ​  展开全文c ","
02月02日22:59
",iPhone客户端,0,0,0,6
战战以我浮生渡君一梦,"
                    127//@北堂王爷的小美鱼:和正能量偶像肖战一起，向疫情前线的所有工作人员致敬，你们辛苦了，我们所有人等你们的好消息，等你们平安归来！//@栀寒兮:加油//@可愛dd-:#坚信爱会赢# 没有人生来就是英雄，总有人用平凡成就伟大，致敬迎难而上的白衣天使，我们一起加油！                ",02月02日21:00,帅团的Android,0,1651978,16154,131002
小莫mcr,"
#20200202#今天对我来说没有什么特别只记得爷爷已经走了一个月了😔一想到爷爷还是忍不住难过生命真的好脆弱希望每个人都健健康康平平安安还有疫情早点过去晚安 ​                ","
02月02日22:59
",OPPO R9s,0,0,6,2
精神小妹坨,"
                    分享单曲 K如果明天就是下一生 最近真的很敏感 看个视频看个新闻都会泪目 现在听首歌也会感动鼻酸2020也该开始思考 要更加热爱也要更加珍惜付出的人儿 行动的人儿 战斗的人儿你们辛苦了等疫情结束要更加努力 要好好生活 要拼尽全力要不留遗憾 ​                ","
02月02日22:59
",网易云音乐,0,0,0,0
我爱豆就是张艺兴,"
                    //@爱喝红茶的贝://@爱喝红茶的贝://@爱喝红茶的贝:2.2张艺兴 //@张艺兴_霸王龙数据组: 这场战“疫”！我们同在！我们能赢加油武汉，加油中国//@努力努力再努力x:#勇战疫情中国要强# 我为中国加油！我和蒙牛一起向奋战中的白衣天使致敬                ",01月31日21:58,360安全浏览器,0,928315,12524,212099
天青色花火,"
                    转发微博                ",02月02日22:48,"
                        02月02日 22:59
                        ",0,535,1009,29274
炭烧精灵球,"
                    希望大家都好//@小尸厘://@不二子皿_Fuji://@-白辰-:疫情快点结束//@-Sano-:❤疫情快点结束，一切都会好起来//@Cyrus鸦漆 ://@是POPO丫 ://@淅淅还是个崽子 ://@胃無忌中了三師公的毒 ://@太素枯荣_ ://@逍遥忘龄16 :转发微博                ",02月01日20:47,360安全浏览器,0,57235,1246,2144
_瑶小妞妞,"
                    //@李佳琦Austin:保护好自己，就是保护好家人。最全#疫情防护线路图#请收好！ ",02月02日07:00,微博 weibo.com,0,14859,2519,36585
你全家都是小鸭子,"
                    哈哈哈哈哈哈哈                ",02月02日17:20,微博视频,0,3080,1727,9491
你全家都是小鸭子,"
                    哈哈哈哈哈哈哈                ",02月02日17:20,微博视频,0,3080,1727,9491
你全家都是小鸭子,"
                    哈哈哈哈哈哈哈                ",02月02日17:20,微博视频,0,3080,1727,9491
你全家都是小鸭子,"
                    哈哈哈哈哈哈哈                ",02月02日17:20,微博视频,0,3080,1727,9491
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
boy的3,"
                    //@卑微追星boy :武汉加油!中国加油!//@一只无情的无聊 :♐ 战胜疫情，感谢有您!                ",02月02日16:23,微博视频,0,536535,96515,557354
彼得大帝噢,"
//@微天下:#中泰一家亲# 泰国旅游观光协会发来鼓励，#武汉加油#，战神疫情，中国必胜！ @泰国驻华大使馆 ",02月02日16:12,微博 weibo.com,0,69,53,208
小番茄麻麻79487,"
                    20200202特殊的日子特殊的时期祝自己生日快乐希望疫情赶紧过去 望大家平安健康喜乐✨ ​                ","
02月02日22:59
",美图T9我的智能摄影师,0,0,0,1
岚子7号,"
                    183//@一只善变的岚子:♒️世界因为你，在痛里有感动//@Purplegem数据站:邓紫棋 #邓紫棋 平凡天使#  在疫情防控的关键时刻，他们挺身而出，他们冲锋在前。致敬每一位奋战在一线的平凡天使!战胜疫情，感谢有您!                ",02月02日16:23,微博视频,0,536535,96515,557354
幽邃漫步者,"
                    转发微博                ",02月02日10:57,微博 weibo.com,0,341,688,4801
橙粽子-,"
                    好想去萧山吃阿明羊骨啊 不知道那家店还在不 等疫情好了一定要找个时间去吃 ​                ","
02月02日22:59
",iPhone 7 Plus,0,0,2,0
却沂,"
                    //@却沂:#武汉加油# 武汉加油@吴倩mine4ever //@吴倩网宣组:阳光暖心的棠雪@吴倩mine4ever 关注疫情，心系家乡，让我们一起为武汉加油感谢@完美世界影视  ",02月02日10:07,吴倩超话,0,761,388,3272
哎哟打拳,"
                    39//@哎哟打拳://@努力努力再努力x:#勇战疫情中国要强# 我为中国加油！我和蒙牛一起向奋战中的白衣天使致敬！#抗击新型肺炎企业公益在行动# //@纯甄:万众一心，全力战“疫”！中国加油！用心守护，我们一定赢！                ",01月31日21:58,360安全浏览器,0,928316,12524,212099
用户7383977437,"
                    心系武汉，共战疫情，万众一心！#武汉加油# ，中国加油！ O头像挂件：武汉加油 ​                ","
02月02日22:59
",微博会员中心,0,0,0,0
boy的3,"
                    2//@卑微追星boy :武汉加油!中国加油!//@一只无情的无聊 :♐ 战胜疫情，感谢有您!                ",02月02日16:23,微博视频,0,536535,96515,557354
羡羡的大师姐呀_,"
                    //@满杯冰苏打_:加油💪#武汉加油# //@十月啊sy:歌声涌出真情共战疫情，与@X玖少年团肖战DAYTOY 为湖北加油！为中国加油！#众志成城抗疫情# ",02月02日21:00,帅团的Android,0,1651978,16154,131002
赞哥家的小妹9,"
                    P//@肖先生的小妹 :#坚信爱会赢# 加油//@赞赞的解秋 :带好口罩少出门//@战羡兔紙 :#坚信爱会赢# 戴口罩，勤洗手，不聚会，少出门，向一线的医务工作者致敬，为武汉人民加油！携手共抗疫情@X玖少年团肖战DAYTOY ",02月02日21:00,帅团的Android,0,1651978,16154,131002
董小宝快来了,"
                    人活的还是简单点好，心思太细腻了真是一种悲哀，心疼我老公，心疼我自己，愿我老公尽快走出来，愿这可恶的疫情早日结束，愿我们的宝宝3月份足月健康平安出生，愿我以后也能活的简单点，愿一切都好🙏🙏🙏 ​                ","
02月02日22:59
",iPhone客户端,0,0,2,0
喜鹏啊,"
                    早饭：面鱼 鸡蛋 火腿肠午饭：馒头  西红柿炒鸡蛋  白菜炖豆腐晚饭：火锅（辣）没啥特别的就是想记录一下今天疫情还没有过去...（希望今年春天能早点到来） ​                ","
02月02日22:59
",iPhone 8 Plus,0,0,2,0
阴天雨天_,"
                    //@LASTWEARE:想起来学姐昨天在朋友圈说的一段话：这场疫情人们像举着放大镜，发现善良的人是真善良，有本事的人是真有本事，坏的人是真坏，蠢的人是真蠢。愿我们都是善良的人，愿善良的人都平安喜乐 ",02月02日12:14,iPhone XS Max,0,771255,132103,1216878
你好小彤彤ttcc,"
                    20200202✨爱你所爱，想你所想，得你所得🌴希望这次的疫情赶紧过去，让大家平安健康🍭 2德州·临邑县 ​                ","
02月02日22:59
",HUAWEI nova 青春版,0,0,0,3
果果是果汁啊,"
#20200202文案#🕰日期：20200202📅农历：正月初九☀️天气：多云☁️🏡城市：合肥📝文案：希望疫情早点过去 希望2020年真的是先苦后甜 加油中国🇨🇳加油武汉 加油安徽我爱你们 ​                ","
02月02日22:59
",荣耀8X,0,0,2,2
Urchoice就是我,"
                    用这首安徳烈·波切利与肯尼·G演绎的《A Te》向暂别家人奋战在抗击疫情第一线的医生、护士致敬！🙏 2上海·古北 LUrchoice就是我的微博视频 ​                ","
02月02日22:59
",iPhone客户端,0,1,0,3
赠你漫天流萤_,"
                    //@鬼娃GUIWa:好的                ",02月02日17:46,iPhone客户端,0,5456,2454,15871
赠你漫天流萤_,"
                    //@鬼娃GUIWa:好的                ",02月02日17:46,iPhone客户端,0,5456,2454,15871
赠你漫天流萤_,"
                    //@鬼娃GUIWa:好的                ",02月02日17:46,iPhone客户端,0,5456,2454,15871
赠你漫天流萤_,"
                    //@鬼娃GUIWa:好的                ",02月02日17:46,iPhone客户端,0,5456,2454,15871
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
依恋的光芒,"
                    //@战羡兔紙:#坚信爱会赢# 戴口罩，勤洗手，不聚会，少出门，向一线的医务工作者致敬，为武汉人民加油！携手共抗疫情@X玖少年团肖战DAYTOY ",02月02日21:00,帅团的Android,0,1651978,16154,131002
勋桐_,"
                    本来 我明天要去海马体看拍好的照片本来 我6天后要去北展剧场看德云社开箱本来 我可以好好计划4月底的春假去哪玩但是现在都被打断了因为复读我比别人多了一个超长的暑假然后大学后的第一个寒假 就这样漫长 恐慌 无趣想见的人一个也见不到 哪怕是家人 在小汤山医院工作的姑姑早已回岗 和小姨一 ​  展开全文c ","
02月02日22:59
",iPhone 6s Plus,0,0,2,13
我的微博名字叫张张,"
                    🕰日期：20200202📅农历：正月初九☁️ 天气：雨🏡地点：家📝文案：扛过疫情，未来星辰大海                 心有所向，终有所得～❤️#20200202# ​                ","
02月02日22:59
",iPhone客户端,0,0,0,2
喜欢花花花花花花花花,"
                    “学习强国”乡村大喇叭：让疫情防控“声”入民心 O网页链接 ​                ","
02月02日22:59
",iPhone客户端,0,0,0,0
化妆师范雪,"
                    “等这场疫情过去了，就去见见想见的人，做做想做的事，说说想说的话吧，对自己好一点，对身边的人好一些，毕竟，永远猜不到明天和意外哪个先来…… ​​​​“ ​​​ 2惠州·中航元·屿海 ​                ","
02月02日22:59
",iPhone客户端,0,0,0,0
每日三省吾身Daisy,"
                    和@邓伦 一起为武汉加油！中国加油！                ",02月02日20:00,影视资讯 · 视频社区,0,230,294,6839
gongmin002,"
                    //@兽爷://@囧knownothing:希望多多关注我们黄冈。这几天确诊大规模增加反而让我们心安了。从初一开始黄冈各地严控人员流动，甚至我常走的一个高速入口有持枪民警驻守，农村拜年活动一律停止，我家人基本上10天没出门了。希望元宵节前后疫情能得到控制。                ",02月02日18:23,微博 weibo.com,0,1298,223,2120
幸福便是终点丫头,"
#抗击肺炎关爱医护#与爱同路，让爱回家。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！ 愿我和@Nopainnogain89254 一起放大爱的力量！@北京感恩公益基金会 疫情一线医护•守护者后盾行动 ​                ","
02月02日22:59
",微公益,0,0,0,0
落羽默默,"
#20200202# 既然今天的日子这么特殊，那就发个微博吧，希望疫情赶快过去，希望2020年是美好的一年 ​                ","
02月02日22:59
",HUAWEI nova 3e,0,0,0,0
快乐的傻子呀,"
                    //@战羡兔紙:#坚信爱会赢# 戴口罩，勤洗手，不聚会，少出门，向一线的医务工作者致敬，为武汉人民加油！携手共抗疫情@X玖少年团肖战DAYTOY ",02月02日21:00,帅团的Android,0,1651978,16154,131002
哎哟打拳,"
                    38//@哎哟打拳://@努力努力再努力x:#勇战疫情中国要强# 我为中国加油！我和蒙牛一起向奋战中的白衣天使致敬！#抗击新型肺炎企业公益在行动# //@纯甄:万众一心，全力战“疫”！中国加油！用心守护，我们一定赢！                ",01月31日21:58,360安全浏览器,0,928316,12524,212099
埖唲祈禱ZYL,"
                    跟朱一龙一起为武汉加油！中国加油！待到雨过天晴，我们一起去看樱花！#朱一龙用武汉话为家乡加油# #万众一心打赢疫情防控阻击战# ",02月02日19:57,微博视频,0,10493,1561,30090
赞赞的阿楠,"
                    37//@赞赞的解秋:带好口罩少出门//@战羡兔紙:#坚信爱会赢# 戴口罩，勤洗手，不聚会，少出门，向一线的医务工作者致敬，为武汉人民加油！携手共抗疫情@X玖少年团肖战DAYTOY ",02月02日21:00,帅团的Android,0,1651978,16154,131002
鬼鬼的洺辰,"
                    天气转暖   芽儿生长 疫情已过   一如既往  @洺辰的鬼鬼 ",02月02日22:37,荣耀V10 我AI的快,0,1,8,1
肉虫111,"
                    跟你在一起后每一天每一刻都是独一无二的就希望疫情快一点解封我要抱着你好好哭一会 ​                ","
02月02日22:59
",iPhone客户端,0,0,0,0
evanliyifeng甜甜草,"
                    要记得                ",02月02日17:46,iPhone客户端,0,5456,2454,15871
噢sososowhat,"
                    🕰日期：20200202📅农历：正月初九☀️天气：晴☀️🏡城市：绵阳♥️心情：转☁️（打麻将输钱钱了呜呜呜）🔮愿望：疫情快点过去 想出去喝奶茶逛街街📝文案：打卡难得一遇的对称日 ​                ","
02月02日22:59
",iPhone客户端,0,0,4,3
居老师喜欢,"
                    亲爱的同胞们请快快好起来吧，这场疫情我们必将胜利                ",02月02日22:33,微博 weibo.com,0,131,312,514
包装范,"
                    达达集团启动到家新鲜菜场项目，与旗下京东到家联动为充分保障疫情防控期间全国居民生鲜品的线上供应，达达集团正式启动“到家新鲜菜场”项目，该项目将重点保障京东到家平台每日7-10点的蔬菜、水果、肉禽蛋奶、米面粮油等生鲜、民生类商品供给。目前，京东到家平台上已有沃尔玛、永辉、步步高、永旺 ​  展开全文c ","
02月02日22:59
",360安全浏览器,0,0,0,0
包装范,"
                    达达集团启动到家新鲜菜场项目，与旗下京东到家联动为充分保障疫情防控期间全国居民生鲜品的线上供应，达达集团正式启动“到家新鲜菜场”项目，该项目将重点保障京东到家平台每日7-10点的蔬菜、水果、肉禽蛋奶、米面粮油等生鲜、民生类商品供给。目前，京东到家平台上已有沃尔玛、永辉、步步高、永旺 ​  展开全文c ","
02月02日22:59
",360安全浏览器,0,0,0,0
包装范,"
                    达达集团启动到家新鲜菜场项目，与旗下京东到家联动为充分保障疫情防控期间全国居民生鲜品的线上供应，达达集团正式启动“到家新鲜菜场”项目，该项目将重点保障京东到家平台每日7-10点的蔬菜、水果、肉禽蛋奶、米面粮油等生鲜、民生类商品供给。目前，京东到家平台上已有沃尔玛、永辉、步步高、永旺 ​  展开全文c ","
02月02日22:59
",360安全浏览器,0,0,0,0
包装范,"
                    达达集团启动到家新鲜菜场项目，与旗下京东到家联动为充分保障疫情防控期间全国居民生鲜品的线上供应，达达集团正式启动“到家新鲜菜场”项目，该项目将重点保障京东到家平台每日7-10点的蔬菜、水果、肉禽蛋奶、米面粮油等生鲜、民生类商品供给。目前，京东到家平台上已有沃尔玛、永辉、步步高、永旺 ​  展开全文c ","
02月02日22:59
",360安全浏览器,0,0,0,0
nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
战战的坚果喵喵仙女,"
                    坚信//@战羡兔紙:#坚信爱会赢# 戴口罩，勤洗手，不聚会，少出门，向一线的医务工作者致敬，为武汉人民加油！携手共抗疫情@X玖少年团肖战DAYTOY ",02月02日21:00,帅团的Android,0,1651978,16154,131002
小医生不会飞,"
#钟南山谈疫情防控最新情况#只有看见钟老，睡觉才安心。 ​                ","
02月02日22:59
",HUAWEI Mate 20,0,0,0,0
Ladyladypupu,"
                    //@努力努力再努力x:#勇战疫情中国要强# 我为中国加油！我和蒙牛一起向奋战中的白衣天使致敬！#抗击新型肺炎企业公益在行动# //@纯甄:万众一心，全力战“疫”！中国加油！用心守护，我们一定赢！                ",01月31日21:58,360安全浏览器,0,928316,12524,212099
