nickname,txt,date,device,favorate_count,forward_count,comment_count,like_count
水西散人2009,"
                    正月十五，难忘的上元灯节，家熬平鱼，炒素什锦，芥末螺片，素炒油菜，来点酱货，饺子，酒酿煮的元宵，一大杯热花雕，一盅杨梅酒完事，祝早日战胜疫情，早日恢复生产 ​                ","
02月08日23:00
",HUAWEI P20,0,0,0,1
zzzzury,"
                    //@荒原moor:卷发+关ju，揪两位200！祝大家元宵快乐、身体健康、平平安安！                ",02月08日21:43,日常 · 视频社区,0,11457,3303,11415
裴蝉蝉,"
                    //@罗赛迩:我要努力看到他们，记得他们。人不是什么疫情受害者，是人啊。//@ccinder:转发微博                ",02月08日12:07,"
                        02月08日 22:59
                        ",0,0,0,0
annnl0450,"
//@炎亞綸_AaronYan:謝謝芭莎，給大家在疫情嚴重時一個稍微能分心的事情做，共同為抗疫努力，了解病毒、面對病毒、打敗病毒！ 评论配图 ",02月08日18:00,微博 weibo.com,0,6350,1089,6131
小试牛刀,"
疫情当前，没有社区通行证，到哪都走不通咯 ​                ","
02月08日22:59
",困难家庭用Android,0,0,0,1
余Watermelon,"
                    //@波咕鸡:辛苦了//@右兜:是这样的，我是某连锁超市的后勤，这两周很多职能的同事被赶着到门店去捡货，不然门店人手根本不够……//@JOKERWEl:唉，你们只知道外卖小哥，却不知道超市里面的人有多辛苦，超市不是所有人都敢上班的，那地方放的很有可能就几个人配货的                ",02月08日17:30,普通家庭 iPhone 11 Pro,0,946,119,2380
哦哦哦57262,"
                    8//@芹菜misseskarry ://@王俊凯的蓝血护卫队 :王俊凯守望相助，让我们一起抗击疫情。//@王俊凯KarryWang工作室 :#新型肺炎求助通道开启# 守望相助，抗击疫情，大家都要保护好自己。//@TFBOYS-王俊凯 :守望相助，让我们一起抗击疫情。                ",02月05日15:37,微博 weibo.com,0,14286855,25702,199323
RevanIII,"
                    哪来的饭圈野鸡，用着后现代饭圈用语也说不清宁脑子里的浆糊，赶紧回去写作业，别等疫情结束你连你🐴的名字都不会写了。哦等等，宁 没 🐴 啊。                ",02月08日22:45,"
                        02月08日 23:00
                        ",0,0,0,0
祁玖依陸,"
                    2020年的元宵节是一个好哭的日子。从给自己下了一碗汤圆吃开始就开始不定时落泪，因为1988落泪、因为想爸爸妈妈落泪、因为疫情落泪。希望接下来的日子可以一天比一天好吧 ​                ","
02月08日23:00
",iPhone客户端,0,0,0,1
肥脸猕猴桃,"
                    我我我我执行力开始                ",02月08日21:43,日常 · 视频社区,0,11457,3303,11415
欢喜有缘23514,"
#那些被疫情改变的成语# 2泉州·永春县 ​                ","
02月08日23:00
",vivo 全新水滴屏手机,0,0,0,0
无名氏ohoh,"
                    2020年元宵节疫情快点结束吧我好想好想去浪 ​                ","
02月08日23:00
",iPhone客户端,0,0,1,1
新浪新闻,"
#深夜大明白#【疫情季也是流感季 让病毒不再肆虐 你必须知道的真相！】1月18日CC讲坛最新录制的上海医疗专家组组长张文宏老师的演讲。SARS死亡率是10%，流感肺炎的死亡率9%，流感是“流行性感冒”的简称。很多人会疑惑，既然都是“感冒”，怎么流感一来就肆虐，甚至还能成为致命威胁，使部分患者付出生 ​  展开全文c ","
02月08日23:00
",专业版微博平台,0,1051,168,1223
王俊凯嘻嘻嘻哈哈哈,"
                    //@王俊凯嘻嘻嘻哈哈哈://@王俊凯嘻嘻嘻哈哈哈://@王俊凯嘻嘻嘻哈哈哈://@王俊凯嘻嘻嘻哈哈哈://@王俊凯嘻嘻嘻哈哈哈:h//@送个王俊凯:都要保护好自己//@王俊凯虎牙小分队:王俊凯守望相助，让我们一起抗击疫情。//@王俊凯KarryWang工作室:#新型肺炎求助通道开启# 守望相助，抗击疫情，大家都要                ",02月05日15:37,微博 weibo.com,0,14286855,25702,199323
欣欣以向荣_21428,"
                    清醒认识疫情拐点，不与敌人在迷雾中作战 O清醒认识疫情拐点，不与敌人在迷雾中作战 ​                ","
02月08日22:59
",学习强国客户端,0,0,0,0
退休少女tomo,"
                    //@辣条娘:每一粒灰尘都太沉重了啊//@liliilillii://@琉玄:操啊……苍天无眼……//@罗赛迩: 我要努力看到他们，记得他们。人不是什么疫情受害者，是人啊。//@ccinder:转发微博                ",02月08日12:07,"
                        02月08日 22:59
                        ",0,0,0,0
早川纱宫,"
                    寒假宅家study|2020.2.8在所谓”人世间“摸爬滚打至今，我唯一愿意视为真理的，就只有这一句话。一切都会过去的。                                                                                                  ——太宰治疫情不能出门的第n天，发现很多小伙伴都好优秀，明天我更要增加学 ​  展开全文c ","
02月08日22:59
",微博视频,0,0,0,0
pi_taya,"
                    啊啊啊啊啊为啥不开口那么飒 一开口甜甜软软 ",02月08日21:43,日常 · 视频社区,0,11457,3303,11415
Cheng戳戳,"
疫情影响不改中国经济长期向好、高质量增长的基本面 O网页链接 ​                ","
02月08日22:59
",科普中国,0,0,0,0
Cheng戳戳,"
疫情影响不改中国经济长期向好、高质量增长的基本面 O网页链接 ​                ","
02月08日22:59
",科普中国,0,0,0,0
Cheng戳戳,"
疫情影响不改中国经济长期向好、高质量增长的基本面 O网页链接 ​                ","
02月08日22:59
",科普中国,0,0,0,0
